Order Date,Product ID,Product Name,Sales_amount,Quantity,Discount,Profit,Year,Adjusted Quantity
2020-03-27,P005,Product 5,308,8,0.08,56.67,2020,-9223372036854775808
2020-03-28,P005,Product 5,934,8,0.17,155.04,2020,-9223372036854775808
2020-03-29,P005,Product 5,231,8,0.22,36.04,2020,-9223372036854775808
2020-03-30,P005,Product 5,520,8,0.27,75.92,2020,-9223372036854775808
2020-03-31,P005,Product 5,700,8,0.23,107.8,2020,-9223372036854775808
2020-04-01,P005,Product 5,578,9,0.25,86.7,2020,-9223372036854775808
2020-04-02,P005,Product 5,430,9,0.21,67.94,2020,-9223372036854775808
2020-04-03,P005,Product 5,246,9,0.12,43.3,2020,-9223372036854775808
2020-04-04,P005,Product 5,325,9,0.03,63.05,2020,-9223372036854775808
2020-04-05,P005,Product 5,969,9,0.26,143.41,2020,-9223372036854775808
2020-04-06,P005,Product 5,982,9,0.08,180.69,2020,-9223372036854775808
2020-04-07,P005,Product 5,823,9,0.01,162.95,2020,-9223372036854775808
2020-04-08,P005,Product 5,826,9,0.27,120.6,2020,-9223372036854775808
2020-04-09,P005,Product 5,780,9,0.19,126.36,2020,-9223372036854775808
2020-04-10,P005,Product 5,317,9,0.25,47.55,2020,-9223372036854775808
2020-04-11,P005,Product 5,513,9,0.29,72.85,2020,-9223372036854775808
2020-04-12,P005,Product 5,584,9,0.12,102.78,2020,-9223372036854775808
2020-04-13,P005,Product 5,313,9,0.12,55.09,2020,-9223372036854775808
2020-04-14,P005,Product 5,489,9,0.09,89.0,2020,-9223372036854775808
2020-04-15,P005,Product 5,343,9,0.0,68.6,2020,-9223372036854775808
2020-04-16,P005,Product 5,975,9,0.05,185.25,2020,-9223372036854775808
2020-04-17,P005,Product 5,204,9,0.3,28.56,2020,-9223372036854775808
2020-04-18,P005,Product 5,428,9,0.17,71.05,2020,-9223372036854775808
2020-04-19,P005,Product 5,384,9,0.19,62.21,2020,-9223372036854775808
2020-04-20,P005,Product 5,823,9,0.03,159.66,2020,-9223372036854775808
2020-04-21,P005,Product 5,171,9,0.11,30.44,2020,-9223372036854775808
2020-04-22,P005,Product 5,205,9,0.21,32.39,2020,-9223372036854775808
2020-04-23,P005,Product 5,187,9,0.03,36.28,2020,-9223372036854775808
2020-04-24,P005,Product 5,579,9,0.17,96.11,2020,-9223372036854775808
2020-04-25,P005,Product 5,681,9,0.1,122.58,2020,-9223372036854775808
2020-04-26,P005,Product 5,212,9,0.24,32.22,2020,-9223372036854775808
2020-04-27,P005,Product 5,846,9,0.26,125.21,2020,-9223372036854775808
2020-04-28,P005,Product 5,409,9,0.08,75.26,2020,-9223372036854775808
2020-04-29,P005,Product 5,315,9,0.05,59.85,2020,-9223372036854775808
2020-04-30,P005,Product 5,429,9,0.03,83.23,2020,-9223372036854775808
2020-05-01,P005,Product 5,579,14,0.03,112.33,2020,-9223372036854775808
2020-05-02,P005,Product 5,202,14,0.26,29.9,2020,-9223372036854775808
2020-05-03,P005,Product 5,935,14,0.1,168.3,2020,-9223372036854775808
2020-05-04,P005,Product 5,423,14,0.3,59.22,2020,-9223372036854775808
2020-05-05,P005,Product 5,261,14,0.07,48.55,2020,-9223372036854775808
2020-05-06,P005,Product 5,616,14,0.24,93.63,2020,-9223372036854775808
2020-05-07,P005,Product 5,539,14,0.29,76.54,2020,-9223372036854775808
2020-05-08,P005,Product 5,264,14,0.25,39.6,2020,-9223372036854775808
2020-05-09,P005,Product 5,403,14,0.08,74.15,2020,-9223372036854775808
2020-05-10,P005,Product 5,231,14,0.15,39.27,2020,-9223372036854775808
2020-05-11,P005,Product 5,864,14,0.21,136.51,2020,-9223372036854775808
2020-05-12,P005,Product 5,426,14,0.06,80.09,2020,-9223372036854775808
2020-05-13,P005,Product 5,977,14,0.09,177.81,2020,-9223372036854775808
2020-05-14,P005,Product 5,309,14,0.24,46.97,2020,-9223372036854775808
2020-05-15,P005,Product 5,458,14,0.19,74.2,2020,-9223372036854775808
2020-05-16,P005,Product 5,585,14,0.24,88.92,2020,-9223372036854775808
2020-05-17,P005,Product 5,181,14,0.06,34.03,2020,-9223372036854775808
2020-05-18,P005,Product 5,908,14,0.11,161.62,2020,-9223372036854775808
2020-05-19,P005,Product 5,223,14,0.25,33.45,2020,-9223372036854775808
2020-05-20,P005,Product 5,466,14,0.03,90.4,2020,-9223372036854775808
2020-05-21,P005,Product 5,702,14,0.12,123.55,2020,-9223372036854775808
2020-05-22,P005,Product 5,596,14,0.21,94.17,2020,-9223372036854775808
2020-05-23,P005,Product 5,200,14,0.25,30.0,2020,-9223372036854775808
2020-05-24,P005,Product 5,574,14,0.07,106.76,2020,-9223372036854775808
2020-05-25,P005,Product 5,940,14,0.12,165.44,2020,-9223372036854775808
2020-05-26,P005,Product 5,140,14,0.12,24.64,2020,-9223372036854775808
2020-05-27,P005,Product 5,882,14,0.22,137.59,2020,-9223372036854775808
2020-05-28,P005,Product 5,529,14,0.13,92.05,2020,-9223372036854775808
2020-05-29,P005,Product 5,590,14,0.26,87.32,2020,-9223372036854775808
2020-05-30,P005,Product 5,729,14,0.1,131.22,2020,-9223372036854775808
2020-05-31,P005,Product 5,542,14,0.11,96.48,2020,-9223372036854775808
2020-06-01,P005,Product 5,699,20,0.2,111.84,2020,-9223372036854775808
2020-06-02,P005,Product 5,465,20,0.23,71.61,2020,-9223372036854775808
2020-06-03,P005,Product 5,374,20,0.12,65.82,2020,-9223372036854775808
2020-06-04,P005,Product 5,555,20,0.09,101.01,2020,-9223372036854775808
2020-06-05,P005,Product 5,722,20,0.15,122.74,2020,-9223372036854775808
2020-06-06,P005,Product 5,829,20,0.29,117.72,2020,-9223372036854775808
2020-06-07,P005,Product 5,240,20,0.02,47.04,2020,-9223372036854775808
2020-06-08,P005,Product 5,764,20,0.04,146.69,2020,-9223372036854775808
2020-06-09,P005,Product 5,337,20,0.21,53.25,2020,-9223372036854775808
2020-06-10,P005,Product 5,413,20,0.24,62.78,2020,-9223372036854775808
2020-06-11,P005,Product 5,647,20,0.18,106.11,2020,-9223372036854775808
2020-06-12,P005,Product 5,211,20,0.08,38.82,2020,-9223372036854775808
2020-06-13,P005,Product 5,657,20,0.09,119.57,2020,-9223372036854775808
2020-06-14,P005,Product 5,851,20,0.23,131.05,2020,-9223372036854775808
2020-06-15,P005,Product 5,312,20,0.18,51.17,2020,-9223372036854775808
2020-06-16,P005,Product 5,616,20,0.29,87.47,2020,-9223372036854775808
2020-06-17,P005,Product 5,565,20,0.04,108.48,2020,-9223372036854775808
2020-06-18,P005,Product 5,443,20,0.12,77.97,2020,-9223372036854775808
2020-06-19,P005,Product 5,694,20,0.29,98.55,2020,-9223372036854775808
2020-06-20,P005,Product 5,998,20,0.29,141.72,2020,-9223372036854775808
2020-06-21,P005,Product 5,654,20,0.15,111.18,2020,-9223372036854775808
2020-06-22,P005,Product 5,922,20,0.07,171.49,2020,-9223372036854775808
2020-06-23,P005,Product 5,162,20,0.01,32.08,2020,-9223372036854775808
2020-06-24,P005,Product 5,506,20,0.13,88.04,2020,-9223372036854775808
2020-06-25,P005,Product 5,549,20,0.22,85.64,2020,-9223372036854775808
2020-06-26,P005,Product 5,422,20,0.13,73.43,2020,-9223372036854775808
2020-06-27,P005,Product 5,859,20,0.24,130.57,2020,-9223372036854775808
2020-06-28,P005,Product 5,754,20,0.15,128.18,2020,-9223372036854775808
2020-06-29,P005,Product 5,476,20,0.28,68.54,2020,-9223372036854775808
2020-06-30,P005,Product 5,253,20,0.14,43.52,2020,-9223372036854775808
2020-07-01,P005,Product 5,353,25,0.29,50.13,2020,-9223372036854775808
2020-07-02,P005,Product 5,569,25,0.02,111.52,2020,-9223372036854775808
2020-07-03,P005,Product 5,779,25,0.18,127.76,2020,-9223372036854775808
2020-07-04,P005,Product 5,307,25,0.15,52.19,2020,-9223372036854775808
2020-07-05,P005,Product 5,669,25,0.16,112.39,2020,-9223372036854775808
2020-07-06,P005,Product 5,679,25,0.24,103.21,2020,-9223372036854775808
2020-07-07,P005,Product 5,438,25,0.29,62.2,2020,-9223372036854775808
2020-07-08,P005,Product 5,496,25,0.27,72.42,2020,-9223372036854775808
2020-07-09,P005,Product 5,499,25,0.17,82.83,2020,-9223372036854775808
2020-07-10,P005,Product 5,266,25,0.17,44.16,2020,-9223372036854775808
2020-07-11,P005,Product 5,414,25,0.2,66.24,2020,-9223372036854775808
2020-07-12,P005,Product 5,595,25,0.05,113.05,2020,-9223372036854775808
2020-07-13,P005,Product 5,252,25,0.28,36.29,2020,-9223372036854775808
2020-07-14,P005,Product 5,834,25,0.12,146.78,2020,-9223372036854775808
2020-07-15,P005,Product 5,271,25,0.25,40.65,2020,-9223372036854775808
2020-07-16,P005,Product 5,137,25,0.08,25.21,2020,-9223372036854775808
2020-07-17,P005,Product 5,970,25,0.3,135.8,2020,-9223372036854775808
2020-07-18,P005,Product 5,361,25,0.14,62.09,2020,-9223372036854775808
2020-07-19,P005,Product 5,611,25,0.02,119.76,2020,-9223372036854775808
2020-07-20,P005,Product 5,476,25,0.09,86.63,2020,-9223372036854775808
2020-07-21,P005,Product 5,299,25,0.21,47.24,2020,-9223372036854775808
2020-07-22,P005,Product 5,838,25,0.11,149.16,2020,-9223372036854775808
2020-07-23,P005,Product 5,426,25,0.08,78.38,2020,-9223372036854775808
2020-07-24,P005,Product 5,824,25,0.09,149.97,2020,-9223372036854775808
2020-07-25,P005,Product 5,492,25,0.16,82.66,2020,-9223372036854775808
2020-07-26,P005,Product 5,769,25,0.13,133.81,2020,-9223372036854775808
2020-07-27,P005,Product 5,467,25,0.24,70.98,2020,-9223372036854775808
2020-07-28,P005,Product 5,577,25,0.18,94.63,2020,-9223372036854775808
2020-07-29,P005,Product 5,231,25,0.2,36.96,2020,-9223372036854775808
2020-07-30,P005,Product 5,396,25,0.15,67.32,2020,-9223372036854775808
2020-07-31,P005,Product 5,328,25,0.13,57.07,2020,-9223372036854775808
2020-08-01,P005,Product 5,418,30,0.07,77.75,2020,-9223372036854775808
2020-08-02,P005,Product 5,104,30,0.26,15.39,2020,-9223372036854775808
2020-08-03,P005,Product 5,873,30,0.07,162.38,2020,-9223372036854775808
2020-08-04,P005,Product 5,977,30,0.21,154.37,2020,-9223372036854775808
2020-08-05,P005,Product 5,861,30,0.15,146.37,2020,-9223372036854775808
2020-08-06,P005,Product 5,197,30,0.24,29.94,2020,-9223372036854775808
2020-08-07,P005,Product 5,505,30,0.05,95.95,2020,-9223372036854775808
2020-08-08,P005,Product 5,210,30,0.11,37.38,2020,-9223372036854775808
2020-08-09,P005,Product 5,920,30,0.16,154.56,2020,-9223372036854775808
2020-08-10,P005,Product 5,223,30,0.12,39.25,2020,-9223372036854775808
2020-08-11,P005,Product 5,810,30,0.09,147.42,2020,-9223372036854775808
2020-08-12,P005,Product 5,866,30,0.2,138.56,2020,-9223372036854775808
2020-08-13,P005,Product 5,810,30,0.07,150.66,2020,-9223372036854775808
2020-08-14,P005,Product 5,188,30,0.28,27.07,2020,-9223372036854775808
2020-08-15,P005,Product 5,290,30,0.27,42.34,2020,-9223372036854775808
2020-08-16,P005,Product 5,326,30,0.26,48.25,2020,-9223372036854775808
2020-08-17,P005,Product 5,170,30,0.07,31.62,2020,-9223372036854775808
2020-08-18,P005,Product 5,269,30,0.02,52.72,2020,-9223372036854775808
2020-08-19,P005,Product 5,366,30,0.16,61.49,2020,-9223372036854775808
2020-08-20,P005,Product 5,279,30,0.25,41.85,2020,-9223372036854775808
2020-08-21,P005,Product 5,163,30,0.0,32.6,2020,-9223372036854775808
2020-08-22,P005,Product 5,346,30,0.27,50.52,2020,-9223372036854775808
2020-08-23,P005,Product 5,427,30,0.07,79.42,2020,-9223372036854775808
2020-08-24,P005,Product 5,498,30,0.05,94.62,2020,-9223372036854775808
2020-08-25,P005,Product 5,179,30,0.09,32.58,2020,-9223372036854775808
2020-08-26,P005,Product 5,345,30,0.06,64.86,2020,-9223372036854775808
2020-08-27,P005,Product 5,243,30,0.25,36.45,2020,-9223372036854775808
2020-08-28,P005,Product 5,216,30,0.28,31.1,2020,-9223372036854775808
2020-08-29,P005,Product 5,812,30,0.08,149.41,2020,-9223372036854775808
2020-08-30,P005,Product 5,353,30,0.2,56.48,2020,-9223372036854775808
2020-08-31,P005,Product 5,507,30,0.03,98.36,2020,-9223372036854775808
2020-09-01,P005,Product 5,468,31,0.18,76.75,2020,-9223372036854775808
2020-09-02,P005,Product 5,802,31,0.17,133.13,2020,-9223372036854775808
2020-09-03,P005,Product 5,420,31,0.2,67.2,2020,-9223372036854775808
2020-09-04,P005,Product 5,350,31,0.19,56.7,2020,-9223372036854775808
2020-09-05,P005,Product 5,782,31,0.17,129.81,2020,-9223372036854775808
2020-09-06,P005,Product 5,858,31,0.2,137.28,2020,-9223372036854775808
2020-09-07,P005,Product 5,210,31,0.09,38.22,2020,-9223372036854775808
2020-09-08,P005,Product 5,454,31,0.29,64.47,2020,-9223372036854775808
2020-09-09,P005,Product 5,604,31,0.24,91.81,2020,-9223372036854775808
2020-09-10,P005,Product 5,279,31,0.15,47.43,2020,-9223372036854775808
2020-09-11,P005,Product 5,258,31,0.11,45.92,2020,-9223372036854775808
2020-09-12,P005,Product 5,402,31,0.18,65.93,2020,-9223372036854775808
2020-09-13,P005,Product 5,891,31,0.23,137.21,2020,-9223372036854775808
2020-09-14,P005,Product 5,306,31,0.27,44.68,2020,-9223372036854775808
2020-09-15,P005,Product 5,187,31,0.15,31.79,2020,-9223372036854775808
2020-09-16,P005,Product 5,567,31,0.17,94.12,2020,-9223372036854775808
2020-09-17,P005,Product 5,933,31,0.13,162.34,2020,-9223372036854775808
2020-09-18,P005,Product 5,402,31,0.17,66.73,2020,-9223372036854775808
2020-09-19,P005,Product 5,590,31,0.01,116.82,2020,-9223372036854775808
2020-09-20,P005,Product 5,549,31,0.05,104.31,2020,-9223372036854775808
2020-09-21,P005,Product 5,156,31,0.04,29.95,2020,-9223372036854775808
2020-09-22,P005,Product 5,315,31,0.03,61.11,2020,-9223372036854775808
2020-09-23,P005,Product 5,811,31,0.01,160.58,2020,-9223372036854775808
2020-09-24,P005,Product 5,725,31,0.17,120.35,2020,-9223372036854775808
2020-09-25,P005,Product 5,538,31,0.29,76.4,2020,-9223372036854775808
2020-09-26,P005,Product 5,148,31,0.14,25.46,2020,-9223372036854775808
2020-09-27,P005,Product 5,638,31,0.13,111.01,2020,-9223372036854775808
2020-09-28,P005,Product 5,336,31,0.02,65.86,2020,-9223372036854775808
2020-09-29,P005,Product 5,992,31,0.01,196.42,2020,-9223372036854775808
2020-09-30,P005,Product 5,787,31,0.15,133.79,2020,-9223372036854775808
2020-10-01,P005,Product 5,316,30,0.25,47.4,2020,-9223372036854775808
2020-10-02,P005,Product 5,152,30,0.18,24.93,2020,-9223372036854775808
2020-10-03,P005,Product 5,717,30,0.11,127.63,2020,-9223372036854775808
2020-10-04,P005,Product 5,333,30,0.06,62.6,2020,-9223372036854775808
2020-10-05,P005,Product 5,209,30,0.03,40.55,2020,-9223372036854775808
2020-10-06,P005,Product 5,627,30,0.13,109.1,2020,-9223372036854775808
2020-10-07,P005,Product 5,163,30,0.03,31.62,2020,-9223372036854775808
2020-10-08,P005,Product 5,855,30,0.09,155.61,2020,-9223372036854775808
2020-10-09,P005,Product 5,620,30,0.23,95.48,2020,-9223372036854775808
2020-10-10,P005,Product 5,579,30,0.13,100.75,2020,-9223372036854775808
2020-10-11,P005,Product 5,245,30,0.06,46.06,2020,-9223372036854775808
2020-10-12,P005,Product 5,754,30,0.18,123.66,2020,-9223372036854775808
2020-10-13,P005,Product 5,362,30,0.15,61.54,2020,-9223372036854775808
2020-10-14,P005,Product 5,912,30,0.12,160.51,2020,-9223372036854775808
2020-10-15,P005,Product 5,362,30,0.06,68.06,2020,-9223372036854775808
2020-10-16,P005,Product 5,224,30,0.04,43.01,2020,-9223372036854775808
2020-10-17,P005,Product 5,680,30,0.11,121.04,2020,-9223372036854775808
2020-10-18,P005,Product 5,600,30,0.24,91.2,2020,-9223372036854775808
2020-10-19,P005,Product 5,582,30,0.26,86.14,2020,-9223372036854775808
2020-10-20,P005,Product 5,848,30,0.17,140.77,2020,-9223372036854775808
2020-10-21,P005,Product 5,648,30,0.08,119.23,2020,-9223372036854775808
2020-10-22,P005,Product 5,654,30,0.28,94.18,2020,-9223372036854775808
2020-10-23,P005,Product 5,919,30,0.0,183.8,2020,-9223372036854775808
2020-10-24,P005,Product 5,825,30,0.2,132.0,2020,-9223372036854775808
2020-10-25,P005,Product 5,172,30,0.17,28.55,2020,-9223372036854775808
2020-10-26,P005,Product 5,880,30,0.06,165.44,2020,-9223372036854775808
2020-10-27,P005,Product 5,159,30,0.27,23.21,2020,-9223372036854775808
2020-10-28,P005,Product 5,388,30,0.27,56.65,2020,-9223372036854775808
2020-10-29,P005,Product 5,336,30,0.0,67.2,2020,-9223372036854775808
2020-10-30,P005,Product 5,379,30,0.1,68.22,2020,-9223372036854775808
2020-10-31,P005,Product 5,976,30,0.29,138.59,2020,-9223372036854775808
2020-11-01,P005,Product 5,143,26,0.0,28.6,2020,-9223372036854775808
2020-11-02,P005,Product 5,498,26,0.27,72.71,2020,-9223372036854775808
2020-11-03,P005,Product 5,368,26,0.14,63.3,2020,-9223372036854775808
2020-11-04,P005,Product 5,435,26,0.02,85.26,2020,-9223372036854775808
2020-11-05,P005,Product 5,988,26,0.25,148.2,2020,-9223372036854775808
2020-11-06,P005,Product 5,459,26,0.17,76.19,2020,-9223372036854775808
2020-11-07,P005,Product 5,767,26,0.15,130.39,2020,-9223372036854775808
2020-11-08,P005,Product 5,409,26,0.13,71.17,2020,-9223372036854775808
2020-11-09,P005,Product 5,427,26,0.23,65.76,2020,-9223372036854775808
2020-11-10,P005,Product 5,904,26,0.02,177.18,2020,-9223372036854775808
2020-11-11,P005,Product 5,768,26,0.29,109.06,2020,-9223372036854775808
2020-11-12,P005,Product 5,970,26,0.02,190.12,2020,-9223372036854775808
2020-11-13,P005,Product 5,922,26,0.1,165.96,2020,-9223372036854775808
2020-11-14,P005,Product 5,631,26,0.24,95.91,2020,-9223372036854775808
2020-11-15,P005,Product 5,257,26,0.0,51.4,2020,-9223372036854775808
2020-11-16,P005,Product 5,138,26,0.01,27.32,2020,-9223372036854775808
2020-11-17,P005,Product 5,447,26,0.13,77.78,2020,-9223372036854775808
2020-11-18,P005,Product 5,926,26,0.09,168.53,2020,-9223372036854775808
2020-11-19,P005,Product 5,363,26,0.28,52.27,2020,-9223372036854775808
2020-11-20,P005,Product 5,184,26,0.09,33.49,2020,-9223372036854775808
2020-11-21,P005,Product 5,781,26,0.18,128.08,2020,-9223372036854775808
2020-11-22,P005,Product 5,390,26,0.25,58.5,2020,-9223372036854775808
2020-11-23,P005,Product 5,900,26,0.01,178.2,2020,-9223372036854775808
2020-11-24,P005,Product 5,192,26,0.28,27.65,2020,-9223372036854775808
2020-11-25,P005,Product 5,709,26,0.27,103.51,2020,-9223372036854775808
2020-11-26,P005,Product 5,920,26,0.28,132.48,2020,-9223372036854775808
2020-11-27,P005,Product 5,962,26,0.09,175.08,2020,-9223372036854775808
2020-11-28,P005,Product 5,157,26,0.08,28.89,2020,-9223372036854775808
2020-11-29,P005,Product 5,992,26,0.29,140.86,2020,-9223372036854775808
2020-11-30,P005,Product 5,473,26,0.23,72.84,2020,-9223372036854775808
2020-12-01,P005,Product 5,581,21,0.12,102.26,2020,-9223372036854775808
2020-12-02,P005,Product 5,464,21,0.04,89.09,2020,-9223372036854775808
2020-12-03,P005,Product 5,243,21,0.08,44.71,2020,-9223372036854775808
2020-12-04,P005,Product 5,296,21,0.14,50.91,2020,-9223372036854775808
2020-12-05,P005,Product 5,100,21,0.27,14.6,2020,-9223372036854775808
2020-12-06,P005,Product 5,187,21,0.28,26.93,2020,-9223372036854775808
2020-12-07,P005,Product 5,643,21,0.25,96.45,2020,-9223372036854775808
2020-12-08,P005,Product 5,872,21,0.19,141.26,2020,-9223372036854775808
2020-12-09,P005,Product 5,374,21,0.08,68.82,2020,-9223372036854775808
2020-12-10,P005,Product 5,144,21,0.14,24.77,2020,-9223372036854775808
2020-12-11,P005,Product 5,609,21,0.03,118.15,2020,-9223372036854775808
2020-12-12,P005,Product 5,499,21,0.1,89.82,2020,-9223372036854775808
2020-12-13,P005,Product 5,435,21,0.26,64.38,2020,-9223372036854775808
2020-12-14,P005,Product 5,609,21,0.2,97.44,2020,-9223372036854775808
2020-12-15,P005,Product 5,612,21,0.26,90.58,2020,-9223372036854775808
2020-12-16,P005,Product 5,402,21,0.26,59.5,2020,-9223372036854775808
2020-12-17,P005,Product 5,895,21,0.2,143.2,2020,-9223372036854775808
2020-12-18,P005,Product 5,344,21,0.23,52.98,2020,-9223372036854775808
2020-12-19,P005,Product 5,343,21,0.06,64.48,2020,-9223372036854775808
2020-12-20,P005,Product 5,287,21,0.25,43.05,2020,-9223372036854775808
2020-12-21,P005,Product 5,938,21,0.12,165.09,2020,-9223372036854775808
2020-12-22,P005,Product 5,547,21,0.23,84.24,2020,-9223372036854775808
2020-12-23,P005,Product 5,485,21,0.02,95.06,2020,-9223372036854775808
2020-12-24,P005,Product 5,113,21,0.04,21.7,2020,-9223372036854775808
2020-12-25,P005,Product 5,869,21,0.12,152.94,2020,-9223372036854775808
2020-12-26,P005,Product 5,157,21,0.3,21.98,2020,-9223372036854775808
2020-12-27,P005,Product 5,196,21,0.28,28.22,2020,-9223372036854775808
2020-12-28,P005,Product 5,379,21,0.06,71.25,2020,-9223372036854775808
2020-12-29,P005,Product 5,502,21,0.07,93.37,2020,-9223372036854775808
2020-12-30,P005,Product 5,337,21,0.11,59.99,2020,-9223372036854775808
2020-12-31,P005,Product 5,861,21,0.19,139.48,2020,-9223372036854775808
2016-01-01,P006,Product 6,408,12,0.22,63.65,2016,12
2016-01-02,P006,Product 6,445,12,0.07,82.77,2016,13
2016-01-03,P006,Product 6,891,12,0.29,126.52,2016,13
2016-01-04,P006,Product 6,602,12,0.2,96.32,2016,14
2016-01-05,P006,Product 6,270,12,0.28,38.88,2016,15
2016-01-06,P006,Product 6,324,12,0.08,59.62,2016,15
2016-01-07,P006,Product 6,829,12,0.07,154.19,2016,16
2016-01-08,P006,Product 6,919,12,0.21,145.2,2016,17
2016-01-09,P006,Product 6,727,12,0.05,138.13,2016,18
